Unnamed: 0,Județ,administrare,Localitate,Altitudine (m),populatie,Latitudine N,Longitudine E,Cea mai apropiată stație,Distanța (km),special,auto,turism
3187.0,Constanța,localitate,Mamaia,5,441.0,44.2551429968332,28.6195663427671,CONSTANTA,4.3,MARE,MASINI,
59.0,Constanța,municipiul,Mangalia,17,31950.0,43.8150793,28.5830306,MANGALIA,3.3,MARE,MASINI,
52.0,Constanța,municipiul,Medgidia,20,34612.0,44.258894,28.2691524468716,MEDGIDIA,5.6,MARE,MASINI,
2243.0,Constanța,comuna,Mereni,75,2054.0,44.0337989,28.3816732,AMZACEA,8.0,MARE,MASINI,
1396.0,Constanța,comuna,Mihai Viteazu,58,3155.0,44.646064,28.6744256,JURILOVCA,20.8,MARE,MASINI,
251.0,Constanța,comuna,Mihail Kogălniceanu,80,9103.0,44.3703051,28.4630982,CONSTANTA,14.2,MARE,MASINI,
710.0,Constanța,comuna,Mircea Vodă,20,4907.0,44.2841937,28.1788763,MEDGIDIA,5.9,MARE,MASINI,
248.0,Constanța,oraș,Murfatlar,23,9173.0,44.1742796,28.4107956,CONSTANTA - DIG,19.3,MARE,MASINI,
54.0,Constanța,oraș,Năvodari,10,34398.0,44.3212304,28.6110868,CONSTANTA,3.2,MARE,MASINI,
781.0,Constanța,oraș,Negru Vodă,129,4616.0,43.8189086,28.2140473,AMZACEA,21.9,MARE,MASINI,
3124.0,Constanța,localitate,Neptun,15,771.0,43.8783509861807,28.6057509684607,MANGALIA,4.3,MARE,MASINI,
741.0,Constanța,comuna,Nicolae Bălcescu,80,4779.0,44.3854141,28.3779094,MEDGIDIA,13.7,MARE,MASINI,
3204.0,Constanța,localitate,Olimp,21,170.0,43.8863711474399,28.6102297379821,MANGALIA,5.2,MARE,MASINI,
2048.0,Constanța,comuna,Oltina,34,2241.0,44.169072,27.6668112,ADAMCLISI,22.5,MARE,MASINI,
792.0,Constanța,comuna,Ostrov,20,4586.0,44.1065496,27.3708784,CALARASI,26.3,MARE,MASINI,
139.0,Constanța,oraș,Ovidiu,22,13968.0,44.2562026,28.5620429,CONSTANTA,5.3,MARE,MASINI,
2592.0,Constanța,comuna,Pantelimon,145,1632.0,44.5458922,28.3309429,CORUGEA,21.0,MARE,MASINI,
1384.0,Constanța,comuna,Pecineaga,44,3187.0,43.8971679,28.4979813,MANGALIA,8.9,MARE,MASINI,
1430.0,Constanța,comuna,Peștera,32,3127.0,44.1842829,28.1269829,ADAMCLISI,16.5,MARE,MASINI,
542.0,Constanța,comuna,Poarta Albă,13,5587.0,44.2027314,28.3968757,MEDGIDIA,16.6,MARE,MASINI,
1271.0,Constanța,comuna,Rasova,15,3347.0,44.2439945,27.9357587,ADAMCLISI,0.9,MARE,MASINI,
2309.0,Constanța,comuna,Săcele,45,1987.0,44.4872476,28.6429366,CONSTANTA,21.9,MARE,MASINI,
2235.0,Constanța,comuna,Saligny,37,2058.0,44.280127,28.0905589,CERNAVODA,8.2,MARE,MASINI,
2997.0,Constanța,comuna,Saraiu,26,1082.0,44.7194168,28.1559728,CORUGEA,14.5,MARE,MASINI,
3210.0,Constanța,localitate,Saturn,1,84.0,43.8256044125866,28.5900931536556,MANGALIA,2.2,MARE,MASINI,
2403.0,Constanța,comuna,Seimeni,44,1872.0,44.3932025,28.071208,CERNAVODA,6.5,MARE,MASINI,
2939.0,Constanța,comuna,Siliștea,42,1185.0,44.4017213,28.1785174,MEDGIDIA,11.9,MARE,MASINI,
2806.0,Constanța,comuna,Târgușor,94,1375.0,44.4615708,28.4195635,MEDGIDIA,22.1,MARE,MASINI,
307.0,Constanța,oraș,Techirghiol,7,8061.0,44.0555067,28.5998797,CONSTANTA - DIG,18.4,MARE,MASINI,
2704.0,Constanța,comuna,Topalu,27,1517.0,44.5427847,28.0449459,FETESTI,14.3,MARE,MASINI,
501.0,Constanța,comuna,Topraisar,86,5907.0,44.0143185,28.4540387,AMZACEA,7.1,MARE,MASINI,
2677.0,Constanța,comuna,Tortoman,30,1547.0,44.3467625,28.2235636,MEDGIDIA,4.9,MARE,MASINI,
424.0,Constanța,comuna,Tuzla,3,6494.0,44.0042578,28.6375058,MANGALIA,18.3,MARE,MASINI,
112.0,Constanța,comuna,Valu Lui Traian,33,16617.0,44.1636798,28.4706714,CONSTANTA - DIG,15.1,MARE,MASINI,
3190.0,Constanța,localitate,Vama Veche,1,367.0,43.7516551159811,28.5762814560587,MANGALIA,10.3,MARE,MASINI,
3211.0,Constanța,localitate,Venus,2,42.0,43.8429186475628,28.5920623554483,MANGALIA,0.9,MARE,MASINI,
3147.0,Constanța,comuna,Vulturu,124,679.0,44.6480618,28.2729415,CORUGEA,11.0,MARE,MASINI,
2597.0,Covasna,comuna,Aita Mare,479,1626.0,45.9680672,25.5637931,BARAOLT,12.9,,MASINI,
2524.0,Covasna,comuna,Arcuș,576,1722.0,45.9007801,25.7754359,SFANTU GHEORGHE (MUNTE),4.1,MUNTE,MASINI,
3235.0,Covasna,obiectiv,Balvanyos,782,,46.0634,25.5731,TARGU SECUIESC,17.2,MUNTE,MASINI,
324.0,Covasna,oraș,Baraolt,485,7730.0,46.0751919,25.5996242,BARAOLT,0.8,,MASINI,DRUMETII
1035.0,Covasna,comuna,Barcani,701,3822.0,45.6881539,26.0851396,INTORSURA BUZAULUI,3.1,MUNTE,MASINI,
791.0,Covasna,comuna,Bățani,643,4588.0,46.10250985,25.7447318969611,BARAOLT,11.7,MUNTE,MASINI,
1387.0,Covasna,comuna,Belin,484,3181.0,45.9335226,25.5694691,BARAOLT,16.6,,MASINI,
2641.0,Covasna,comuna,Bixad,667,1585.0,46.101647,25.860572,BARAOLT,20.5,MUNTE,MASINI,DRUMETII
1855.0,Covasna,comuna,Bodoc,547,2481.0,45.9563354,25.8549322,SFANTU GHEORGHE (MUNTE),11.1,MUNTE,MASINI,
1385.0,Covasna,comuna,Boroșneu Mare,530,3186.0,45.8192316,26.0078365,INTORSURA BUZAULUI,17.2,MUNTE,MASINI,
701.0,Covasna,comuna,Brăduț,507,4923.0,46.1294071,25.609558,BARAOLT,5.4,MUNTE,MASINI,
2788.0,Covasna,comuna,Brateș,529,1409.0,45.8357859,26.0703673,INTORSURA BUZAULUI,18.6,MUNTE,MASINI,
1425.0,Covasna,comuna,Brețcu,596,3132.0,46.0442336,26.3021371,TARGU SECUIESC,13.7,MUNTE,MASINI,
1378.0,Covasna,comuna,Catalina,545,3200.0,45.9685957,26.1590791,TARGU SECUIESC,4.2,MUNTE,MASINI,
994.0,Covasna,comuna,Cernat,558,3936.0,45.9503447,26.0353197,TARGU SECUIESC,9.6,MUNTE,MASINI,
2683.0,Covasna,comuna,Chichiș,507,1540.0,45.7752316,25.8003306,SFANTU GHEORGHE (MUNTE),10.1,MUNTE,MASINI,
3111.0,Covasna,localitate,Comandău,1013,822.0,45.7586792,26.2745216,PENTELEU,9.0,MUNTE,MASINI,
3112.0,Covasna,comuna,Comandău,1012,822.0,45.7586792,26.2745216,PENTELEU,9.0,MUNTE,MASINI,
247.0,Covasna,oraș,Covasna,537,9208.0,45.8244784,26.1124399,INTORSURA BUZAULUI,17.9,MUNTE,MASINI,DRUMETII
3093.0,Covasna,comuna,Dalnic,582,896.0,45.9224173,25.9874101,TARGU SECUIESC,14.5,MUNTE,MASINI,
2019.0,Covasna,comuna,Dobârlău,542,2275.0,45.7374928,25.886992,INTORSURA BUZAULUI,15.3,MUNTE,MASINI,
2980.0,Covasna,comuna,Estelnic,609,1111.0,46.1039744,26.2096093,TARGU SECUIESC,12.7,MUNTE,MASINI,
705.0,Covasna,comuna,Ghelința,598,4917.0,45.9431761,26.2411332,TARGU SECUIESC,10.5,MUNTE,MASINI,
1761.0,Covasna,comuna,Ghidfalău,535,2614.0,45.9043159,25.8432127,SFANTU GHEORGHE (MUNTE),5.8,MUNTE,MASINI,
1945.0,Covasna,comuna,Hăghig,500,2368.0,45.8379374,25.5930856,SFANTU GHEORGHE (MUNTE),15.8,MUNTE,MASINI,
2106.0,Covasna,comuna,Ilieni,512,2181.0,45.7944297,25.7710043,SFANTU GHEORGHE (MUNTE),8.1,MUNTE,MASINI,
296.0,Covasna,oraș,Întorsura Buzăului,703,8332.0,45.6751226,26.030915,INTORSURA BUZAULUI,2.2,MUNTE,MASINI,DRUMETII
2535.0,Covasna,comuna,Lemnia,575,1708.0,46.0506247,26.2666105,TARGU SECUIESC,11.5,MUNTE,MASINI,
3030.0,Covasna,comuna,Malnaș,570,1024.0,46.0077424,25.8411466,SFANTU GHEORGHE (MUNTE),16.2,MUNTE,MASINI,
2892.0,Covasna,comuna,Mereni,617,1268.0,46.0794486,26.2359812,TARGU SECUIESC,11.6,MUNTE,MASINI,
2591.0,Covasna,comuna,Micfalău,603,1635.0,46.0502773,25.8346653,BARAOLT,18.7,MUNTE,MASINI,
2908.0,Covasna,comuna,Moacșa,543,1239.0,45.8733426,25.972115,SFANTU GHEORGHE (MUNTE),13.9,MUNTE,MASINI,
1196.0,Covasna,comuna,Ojdula,604,3482.0,45.9873517,26.2605023,TARGU SECUIESC,9.8,MUNTE,MASINI,
894.0,Covasna,comuna,Ozun,512,4213.0,45.8008193,25.8476644,SFANTU GHEORGHE (MUNTE),8.4,MUNTE,MASINI,
2579.0,Covasna,comuna,Poian,600,1647.0,46.0687346,26.1609114,TARGU SECUIESC,7.7,MUNTE,MASINI,
2031.0,Covasna,comuna,Reci,516,2259.0,45.8402647,25.9293732,SFANTU GHEORGHE (MUNTE),10.9,MUNTE,MASINI,DRUMETII
837.0,Covasna,comuna,Sânzieni,571,4408.0,46.0445528,26.1304742,TARGU SECUIESC,4.7,MUNTE,MASINI,
42.0,Covasna,municipiul,Sfântu Gheorghe,531,50080.0,45.8659935,25.7865367,SFANTU GHEORGHE (MUNTE),0.5,MUNTE,MASINI,DRUMETII
751.0,Covasna,comuna,Sita Buzăului,685,4722.0,45.6574336,26.0665327,INTORSURA BUZAULUI,1.4,MUNTE,MASINI,
114.0,Covasna,municipiul,Târgu Secuiesc,572,16243.0,46.0007042,26.1373615,TARGU SECUIESC,0.2,MUNTE,MASINI,
1130.0,Covasna,comuna,Turia,605,3622.0,46.0410764,26.0534884,TARGU SECUIESC,7.6,MUNTE,MASINI,
550.0,Covasna,comuna,Vâlcele,591,5559.0,45.8539529,25.683013,SFANTU GHEORGHE (MUNTE),8.6,MUNTE,MASINI,DRUMETII
1954.0,Covasna,comuna,Valea Crișului,591,2354.0,45.9167854,25.7792124,SFANTU GHEORGHE (MUNTE),5.8,MUNTE,MASINI,
3007.0,Covasna,comuna,Valea Mare,592,1066.0,45.7638898,26.0143469,INTORSURA BUZAULUI,11.1,MUNTE,MASINI,
2744.0,Covasna,comuna,Vârghiș,498,1472.0,46.1277766,25.5567391,BARAOLT,5.9,,MASINI,
857.0,Covasna,comuna,Zăbala,576,4332.0,45.8937494,26.1906695,TARGU SECUIESC,12.8,MUNTE,MASINI,DRUMETII
700.0,Covasna,comuna,Zagon,581,4924.0,45.7696815,26.1132492,INTORSURA BUZAULUI,12.1,MUNTE,MASINI,
402.0,Dâmbovița,comuna,Aninoasa,316,6665.0,44.972347,25.4354695,TARGOVISTE,1.6,,MASINI,
323.0,Dâmbovița,comuna,Băleni,199,7734.0,44.8138703,25.6436270898673,TITU,18.0,,MASINI,
2292.0,Dâmbovița,comuna,Bărbulețu,516,2005.0,45.143409,25.2949927,TARGOVISTE,23.4,MUNTE,MASINI,
934.0,Dâmbovița,comuna,Bezdead,539,4115.0,45.1518173,25.5221459,CAMPINA,17.0,MUNTE,MASINI,
2400.0,Dâmbovița,comuna,Bilciurești,142,1876.0,44.7399655,25.8130467,TITU,21.0,,MASINI,
1041.0,Dâmbovița,comuna,Brănești,378,3811.0,45.0385688,25.416613,TARGOVISTE,9.1,,MASINI,
1046.0,Dâmbovița,comuna,Braniștea,162,3790.0,44.6796114,25.5772922,TITU,2.2,,MASINI,
1098.0,Dâmbovița,comuna,Brezoaele,123,3690.0,44.5758132,25.7478265,TITU,16.8,,MASINI,
887.0,Dâmbovița,comuna,Buciumeni,490,4231.0,45.1532585,25.45565,TARGOVISTE,21.8,,MASINI,
473.0,Dâmbovița,comuna,Bucșani,204,6092.0,44.8673575,25.6473653,TARGOVISTE,19.5,,MASINI,
1868.0,Dâmbovița,comuna,Butimanu,123,2469.0,44.6929324,25.896139,BUCURESTI BANEASA,13.8,,MASINI,
1780.0,Dâmbovița,comuna,Cândești,539,2579.0,45.06048,25.187017464806,TARGOVISTE,22.6,MUNTE,MASINI,
606.0,Dâmbovița,comuna,Ciocănești,116,5286.0,44.6029502,25.8696471,BUCURESTI BANEASA,15.7,,MASINI,DRUMETII
1459.0,Dâmbovița,comuna,Cobia,240,3083.0,44.7959064,25.342884,TARGOVISTE,19.5,,MASINI,
310.0,Dâmbovița,comuna,Cojasca,135,8025.0,44.7242712,25.8524722,BUCURESTI BANEASA,18.4,,MASINI,
555.0,Dâmbovița,comuna,Comișani,228,5538.0,44.8708549,25.587844,TARGOVISTE,15.4,,MASINI,
812.0,Dâmbovița,comuna,Conțești,159,4489.0,44.6838523,25.637261,TITU,5.8,,MASINI,
298.0,Dâmbovița,comuna,Corbii Mari,142,8298.0,44.5424905,25.4962386,TITU,14.4,,MASINI,
2550.0,Dâmbovița,comuna,Cornățelu,173,1684.0,44.7504608,25.6717386,TITU,12.8,,MASINI,
452.0,Dâmbovița,comuna,Cornești,141,6249.0,44.7846615,25.8776935,BUCURESTI BANEASA,20.9,,MASINI,
1215.0,Dâmbovița,comuna,Costeștii Din Vale,156,3437.0,44.6493482,25.4926791,TITU,6.3,,MASINI,
1203.0,Dâmbovița,comuna,Crângurile,209,3462.0,44.7645917499999,25.2619406050509,TARGOVISTE,25.5,,MASINI,
268.0,Dâmbovița,comuna,Crevedia,111,8811.0,44.5995198,25.9159955,BUCURESTI BANEASA,12.5,,MASINI,
826.0,Dâmbovița,comuna,Dărmănești,225,4433.0,44.9169617,25.7668241,PLOIESTI,25.3,,MASINI,
1245.0,Dâmbovița,comuna,Dobra,179,3388.0,44.7859111,25.7179979,TITU,18.1,,MASINI,
888.0,Dâmbovița,comuna,Doicești,335,4224.0,44.9959656,25.3996873,TARGOVISTE,5.1,,MASINI,
459.0,Dâmbovița,comuna,Dragodana,184,6186.0,44.732508,25.3652472,TITU,18.1,,MASINI,
267.0,Dâmbovița,comuna,Dragomirești,295,8835.0,44.9144802,25.3431621,TARGOVISTE,8.8,,MASINI,
438.0,Dâmbovița,oraș,Fieni,461,6378.0,45.130649,25.4195745,TARGOVISTE,19.2,,MASINI,DRUMETII
1102.0,Dâmbovița,comuna,Finta,158,3686.0,44.79743385,25.7871716447936,TITU,22.8,,MASINI,
161.0,Dâmbovița,oraș,Găești,194,12583.0,44.7207093,25.3194711,TITU,21.0,,MASINI,
993.0,Dâmbovița,comuna,Glodeni,326,3936.0,45.0190648,25.4654456,TARGOVISTE,7.2,,MASINI,
2233.0,Dâmbovița,comuna,Gura Foii,201,2059.0,44.7545044,25.2937066,TITU,24.3,,MASINI,
403.0,Dâmbovița,comuna,Gura Ocniței,252,6657.0,44.9417111,25.5653931,TARGOVISTE,10.3,,MASINI,
651.0,Dâmbovița,comuna,Gura Șuții,205,5106.0,44.7571048,25.4992686,TITU,12.1,,MASINI,
1479.0,Dâmbovița,comuna,Hulubești,246,3052.0,44.8462252,25.2513697,TARGOVISTE,19.1,,MASINI,
374.0,Dâmbovița,comuna,I. L. Caragiale,235,6920.0,44.9110841,25.6932992674664,TARGOVISTE,20.9,,MASINI,
1128.0,Dâmbovița,comuna,Iedera,404,3625.0,45.0480247,25.658473010556,CAMPINA,13.9,,MASINI,
1419.0,Dâmbovița,comuna,Lucieni,248,3138.0,44.8477651,25.4418641,TARGOVISTE,12.3,,MASINI,
668.0,Dâmbovița,comuna,Ludești,267,5062.0,44.8738472,25.2445793,TARGOVISTE,17.7,,MASINI,
605.0,Dâmbovița,comuna,Lungulețu,135,5289.0,44.6052743,25.6633714,TITU,9.5,,MASINI,
1919.0,Dâmbovița,comuna,Malu Cu Flori,501,2404.0,45.1476623,25.2140893,CAMPULUNG MUSCEL,26.0,MUNTE,MASINI,
589.0,Dâmbovița,comuna,Mănești,363,5361.0,44.9654303,25.2872551,TARGOVISTE,11.7,,MASINI,
729.0,Dâmbovița,comuna,Mătăsaru,187,4836.0,44.7089904,25.429538,TITU,12.4,,MASINI,
952.0,Dâmbovița,comuna,Mogoșani,171,4051.0,44.6818922,25.4051534,TITU,13.4,,MASINI,
124.0,Dâmbovița,municipiul,Moreni,267,15472.0,44.9830676,25.6453554,TARGOVISTE,16.7,,MASINI,
672.0,Dâmbovița,comuna,Moroeni,571,5034.0,45.2143769,25.4370789,SINAIA 1500,16.8,MUNTE,MASINI,DRUMETII
1788.0,Dâmbovița,comuna,Morteni,193,2564.0,44.6650989,25.2374543,TITU,26.4,,MASINI,
2399.0,Dâmbovița,comuna,Moțăieni,423,1876.0,45.0967276,25.4192402,TARGOVISTE,15.5,,MASINI,
776.0,Dâmbovița,comuna,Niculești,112,4627.0,44.6862584,25.9455432,BUCURESTI BANEASA,9.9,,MASINI,
971.0,Dâmbovița,comuna,Nucet,200,3995.0,44.7807334,25.5465359,TITU,13.5,,MASINI,
984.0,Dâmbovița,comuna,Ocnița,284,3950.0,44.988747,25.554571,TARGOVISTE,9.9,,MASINI,
694.0,Dâmbovița,comuna,Odobești,147,4946.0,44.6148964,25.5591946,TITU,5.2,,MASINI,
1826.0,Dâmbovița,comuna,Perșinari,232,2519.0,44.8018541,25.498799,TITU,16.7,,MASINI,
661.0,Dâmbovița,comuna,Petrești,174,5085.0,44.6483844,25.3388239,TITU,18.4,,MASINI,
2103.0,Dâmbovița,comuna,Pietrari,414,2186.0,45.0939014,25.2929298,TARGOVISTE,18.8,,MASINI,
1519.0,Dâmbovița,comuna,Pietroșița,547,3006.0,45.1895346,25.443109,SINAIA 1500,19.2,MUNTE,MASINI,
1191.0,Dâmbovița,comuna,Poiana,129,3495.0,44.5665816,25.6768374,TITU,13.4,,MASINI,
275.0,Dâmbovița,comuna,Potlogi,135,8739.0,44.5606869,25.5881292,TITU,11.2,,MASINI,
1374.0,Dâmbovița,comuna,Produlești,177,3204.0,44.7079342,25.5125294,TITU,7.0,,MASINI,
2665.0,Dâmbovița,comuna,Pucheni,648,1558.0,45.1849325,25.280047,CAMPULUNG MUSCEL,26.2,MUNTE,MASINI,
151.0,Dâmbovița,oraș,Pucioasa,406,12953.0,45.0761504,25.4342663,TARGOVISTE,13.1,,MASINI,
448.0,Dâmbovița,oraș,Răcari,130,6306.0,44.6249496,25.742872,TITU,14.1,,MASINI,
1354.0,Dâmbovița,comuna,Raciu,254,3236.0,44.8179068,25.4410647,TARGOVISTE,15.6,,MASINI,
2246.0,Dâmbovița,comuna,Răscăeți,178,2051.0,44.592209,25.2698953,TITU,25.0,,MASINI,
2746.0,Dâmbovița,comuna,Râu Alb,530,1466.0,45.14941175,25.3431660912915,TARGOVISTE,22.5,MUNTE,MASINI,DRUMETII
277.0,Dâmbovița,comuna,Răzvad,265,8729.0,44.9369053,25.5337507,TARGOVISTE,8.0,,MASINI,
1158.0,Dâmbovița,comuna,Runcu,548,3555.0,45.178136,25.3860126,SINAIA 1500,22.1,MUNTE,MASINI,
1066.0,Dâmbovița,comuna,Sălcioara,176,3742.0,44.7188536,25.5838397,TITU,6.6,,MASINI,
1457.0,Dâmbovița,comuna,Șelaru,147,3090.0,44.4689675,25.3048572,VIDELE,28.1,,MASINI,
2307.0,Dâmbovița,comuna,Slobozia Moară,129,1988.0,44.6007619,25.7277783,TITU,14.1,,MASINI,
363.0,Dâmbovița,comuna,Șotânga,321,7077.0,44.9841534,25.3860568,TARGOVISTE,4.9,,MASINI,
27.0,Dâmbovița,municipiul,Târgoviște,285,66965.0,44.9267709,25.462816,TARGOVISTE,4.1,,MASINI,DRUMETII
462.0,Dâmbovița,comuna,Tărtășești,116,6158.0,44.5771423,25.8169327,BUCURESTI BANEASA,20.7,,MASINI,
625.0,Dâmbovița,comuna,Tătărani,359,5228.0,45.0032264,25.2744036,TARGOVISTE,13.7,,MASINI,
240.0,Dâmbovița,oraș,Titu,158,9291.0,44.662369,25.5738704,TITU,0.3,,MASINI,
1001.0,Dâmbovița,comuna,Uliești,158,3923.0,44.5888052,25.4276843,TITU,13.9,,MASINI,
608.0,Dâmbovița,comuna,Ulmi,255,5280.0,44.8960858,25.5017515,TARGOVISTE,8.6,,MASINI,
669.0,Dâmbovița,comuna,Văcărești,249,5060.0,44.8572428,25.4876282,TARGOVISTE,11.9,,MASINI,
807.0,Dâmbovița,comuna,Valea Lungă,335,4518.0,45.06348835,25.5604923417396,TARGOVISTE,15.3,,MASINI,
2193.0,Dâmbovița,comuna,Valea Mare,219,2091.0,44.7798334,25.2401024,TARGOVISTE,25.1,,MASINI,
1906.0,Dâmbovița,comuna,Văleni-Dâmbovița,541,2420.0,45.1644725,25.175434,CAMPULUNG MUSCEL,22.8,MUNTE,MASINI,
2502.0,Dâmbovița,comuna,Vârfuri,491,1742.0,45.0981436,25.5147964,TARGOVISTE,16.8,,MASINI,
1029.0,Dâmbovița,comuna,Vișina,168,3838.0,44.59009675,25.3333179773252,TITU,20.4,,MASINI,
2638.0,Dâmbovița,comuna,Vișinești,361,1586.0,45.1079202,25.5534085,CAMPINA,15.6,,MASINI,
1714.0,Dâmbovița,comuna,Vlădeni,196,2699.0,44.8755595,25.775329,PLOIESTI,28.0,,MASINI,
500.0,Dâmbovița,comuna,Voinești,396,5911.0,45.0679564,25.2487921,TARGOVISTE,19.1,,MASINI,
1566.0,Dâmbovița,comuna,Vulcana-Băi,380,2934.0,45.0740983,25.3799827,TARGOVISTE,13.6,,MASINI,
762.0,Dâmbovița,comuna,Vulcana-Pandele,349,4683.0,45.0155842,25.3931854,TARGOVISTE,7.2,,MASINI,
1740.0,Dolj,comuna,Afumați,55,2646.0,44.0022966,23.4829378,BAILESTI,11.4,,MASINI,
2465.0,Dolj,comuna,Almăj,153,1792.0,44.4469065,23.7069312,CRAIOVA,18.2,,MASINI,
645.0,Dolj,comuna,Amărăștii De Jos,119,5132.0,43.9520701,24.1638795,CARACAL,23.2,,MASINI,
2682.0,Dolj,comuna,Amărăștii De Sus,120,1541.0,43.980319,24.1584958,CARACAL,21.1,,MASINI,
2454.0,Dolj,comuna,Apele Vii,137,1804.0,44.0658839,24.0638675,CARACAL,22.9,,MASINI,
858.0,Dolj,comuna,Argetoaia,153,4331.0,44.515338,23.3781535,BACLES,20.8,,MASINI,
118.0,Dolj,municipiul,Băilești,56,15928.0,44.0230929,23.3450079,BAILESTI,0.7,,MASINI,
1077.0,Dolj,comuna,Bârca,51,3720.0,43.9662733,23.6210651,BAILESTI,23.1,,MASINI,
852.0,Dolj,oraș,Bechet,37,4355.0,43.784314,23.9574422,BECHET,0.3,,MASINI,
895.0,Dolj,comuna,Bistreț,31,4211.0,43.8912292,23.4994752,BAILESTI,19.7,,MASINI,
3162.0,Dolj,comuna,Botoșești-Paia,206,585.0,44.4040536,23.2633878,BACLES,14.6,,MASINI,
2778.0,Dolj,comuna,Brabova,162,1418.0,44.3676841,23.4257289,BACLES,27.6,,MASINI,
880.0,Dolj,comuna,Brădești,135,4248.0,44.4887621,23.6306442,CRAIOVA,25.8,,MASINI,
1142.0,Dolj,comuna,Braloștița,107,3602.0,44.4987755,23.5254645,BACLES,32.3,,MASINI,
1361.0,Dolj,comuna,Bratovoești,66,3230.0,44.1279253,23.9036928,CRAIOVA,22.9,,MASINI,
900.0,Dolj,comuna,Breasta,97,4201.0,44.3417874,23.6886032,CRAIOVA,14.5,,MASINI,
966.0,Dolj,comuna,Bucovăț,89,4011.0,44.2926738,23.7381384,CRAIOVA,11.5,,MASINI,
2890.0,Dolj,comuna,Bulzești,191,1269.0,44.5326283,23.8903346,CRAIOVA,22.3,,MASINI,
142.0,Dolj,municipiul,Calafat,57,13807.0,43.9942983,22.9337027,CALAFAT,0.6,,MASINI,
633.0,Dolj,comuna,Călărași,51,5195.0,43.7934194,24.0451396,BECHET,6.9,,MASINI,
1111.0,Dolj,comuna,Calopăr,143,3667.0,44.1650206,23.7605985,CRAIOVA,20.6,,MASINI,
2016.0,Dolj,comuna,Caraula,143,2276.0,44.1943163,23.2480488,BAILESTI,19.9,,MASINI,
771.0,Dolj,comuna,Cârcea,176,4644.0,44.2686875,23.8984346,CRAIOVA,7.5,,MASINI,
2981.0,Dolj,comuna,Cârna,33,1110.0,43.8835464,23.5973243,BAILESTI,25.9,,MASINI,
2229.0,Dolj,comuna,Carpen,237,2063.0,44.3353173,23.259387,BACLES,20.1,,MASINI,
1276.0,Dolj,comuna,Castranova,144,3341.0,44.1174288,24.0135251,CARACAL,26.2,,MASINI,
2331.0,Dolj,comuna,Catane,39,1959.0,43.9277123,23.4118099,BAILESTI,12.5,,MASINI,
998.0,Dolj,comuna,Celaru,130,3929.0,44.0399576,24.1293245,CARACAL,19.0,,MASINI,
910.0,Dolj,comuna,Cerăt,86,4191.0,44.0648846,23.6750672,BAILESTI,26.6,,MASINI,
2662.0,Dolj,comuna,Cernătești,152,1559.0,44.4490331,23.4351595,BACLES,25.4,,MASINI,
794.0,Dolj,comuna,Cetate,81,4572.0,44.1114259,23.0475514,CALAFAT,15.8,,MASINI,
2752.0,Dolj,comuna,Cioroiași,77,1463.0,44.0854335,23.4516464,BAILESTI,10.5,,MASINI,
680.0,Dolj,comuna,Ciupercenii Noi,39,5003.0,43.9102217,22.9496573,CALAFAT,9.2,,MASINI,
1351.0,Dolj,comuna,Coșoveni,173,3238.0,44.2467849,23.9266042,CRAIOVA,10.5,,MASINI,
2096.0,Dolj,comuna,Coțofenii Din Dos,97,2191.0,44.435604,23.6146711,CRAIOVA,23.4,,MASINI,
2166.0,Dolj,comuna,Coțofenii Din Față,113,2121.0,44.4592891,23.657012,CRAIOVA,22.1,,MASINI,
7.0,Dolj,municipiul,Craiova,104,234140.0,44.3190159,23.7965614,CRAIOVA,6.1,,MASINI,
201.0,Dolj,oraș,Dăbuleni,58,10333.0,43.8008,24.092398,BECHET,10.8,,MASINI,
646.0,Dolj,comuna,Daneți,112,5131.0,43.9742686,24.0433044,BECHET,22.0,,MASINI,
784.0,Dolj,comuna,Desa,35,4609.0,43.8702545,23.0328974,CALAFAT,15.5,,MASINI,
1814.0,Dolj,comuna,Dioști,140,2534.0,44.1070312,24.184075,CARACAL,12.6,,MASINI,
2281.0,Dolj,comuna,Dobrești,82,2015.0,43.97225,23.9509871,BECHET,20.8,,MASINI,
2790.0,Dolj,comuna,Dobrotești,121,1406.0,43.9614605,24.1239509,BECHET,23.5,,MASINI,
2377.0,Dolj,comuna,Drăgotești,131,1899.0,44.2429775,24.09793,CRAIOVA,20.6,,MASINI,
2027.0,Dolj,comuna,Drănic,105,2260.0,44.0550802,23.8433329,CRAIOVA,31.0,,MASINI,
2252.0,Dolj,comuna,Fărcaș,180,2047.0,44.606141,23.7456393,TARGU LOGRESTI,29.7,,MASINI,
129.0,Dolj,oraș,Filiași,121,15031.0,44.5538277,23.5205621,BACLES,32.7,,MASINI,
977.0,Dolj,comuna,Galicea Mare,74,3962.0,44.0978831,23.3083557,BAILESTI,8.1,,MASINI,
2856.0,Dolj,comuna,Galiciuica,94,1310.0,44.1032875,23.3912816,BAILESTI,8.9,,MASINI,
1986.0,Dolj,comuna,Gângiova,42,2312.0,43.8981127,23.8598141,BECHET,14.9,,MASINI,
2145.0,Dolj,comuna,Ghercești,178,2132.0,44.3575454,23.8928368,CRAIOVA,3.2,,MASINI,
1890.0,Dolj,comuna,Ghidici,35,2437.0,43.8914617,23.1968045,BAILESTI,19.5,,MASINI,
